study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB2743	ERP000991	SAMEA1322938	ERS074409	ERX032459	ERR055413	328831	Heliconius cydno cordula	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055413/ERR055413_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055413/ERR055413_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055413/ERR055413_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055413/ERR055413_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc.2259_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc.2259_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc.2259_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc.2259_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322922	ERS074410	ERX032460	ERR055414	171915	Heliconius cydno chioneus	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055414/ERR055414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055414/ERR055414_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055414/ERR055414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055414/ERR055414_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc_Pa_2440_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc_Pa_2440_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc_Pa_2440_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc_Pa_2440_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322893	ERS074411	ERX032461	ERR055415	171915	Heliconius cydno chioneus	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055415/ERR055415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055415/ERR055415_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055415/ERR055415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055415/ERR055415_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc_Pa_8265_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc_Pa_8265_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc_Pa_8265_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hcc_Pa_8265_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322870	ERS074412	ERX032462	ERR055416	265454	Heliconius cydno weymeri	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055416/ERR055416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055416/ERR055416_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055416/ERR055416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055416/ERR055416_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/13_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/13_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/13_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/13_2.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322934	ERS074413	ERX032463	ERR055417	265454	Heliconius cydno weymeri	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055417/ERR055417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055417/ERR055417_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055417/ERR055417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055417/ERR055417_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/ccw.14_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/ccw.14_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/ccw.14_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/ccw.14_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322901	ERS074414	ERX032464	ERR055418	1116483	Heliconius cydno cydnides	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055418/ERR055418_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055418/ERR055418_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055418/ERR055418_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055418/ERR055418_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/11_2.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322897	ERS074415	ERX032465	ERR055419	1116483	Heliconius cydno cydnides	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055419/ERR055419_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055419/ERR055419_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055419/ERR055419_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055419/ERR055419_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/12_2.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322885	ERS074416	ERX032466	ERR055420	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055420/ERR055420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055420/ERR055420_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055420/ERR055420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055420/ERR055420_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/P.3_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/P.3_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/P.3_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/P.3_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322857	ERS074417	ERX032467	ERR055421	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055421/ERR055421_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055421/ERR055421_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055421/ERR055421_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055421/ERR055421_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/4_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/4_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/4_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/4_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322939	ERS074418	ERX032468	ERR055422	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055422/ERR055422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055422/ERR055422_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055422/ERR055422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055422/ERR055422_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.1_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.1_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.1_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.1_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322916	ERS074419	ERX032469	ERR055423	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055423/ERR055423_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055423/ERR055423_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055423/ERR055423_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055423/ERR055423_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.2_2.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322918	ERS074420	ERX032470	ERR055424	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055424/ERR055424_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055424/ERR055424_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055424/ERR055424_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055424/ERR055424_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.3_2.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322913	ERS074421	ERX032471	ERR055425	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055425/ERR055425_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055425/ERR055425_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055425/ERR055425_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055425/ERR055425_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.6_2.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322929	ERS074422	ERX032472	ERR055426	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055426/ERR055426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055426/ERR055426_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055426/ERR055426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055426/ERR055426_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.7_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.7_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.7_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.7_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322927	ERS074423	ERX032473	ERR055427	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055427/ERR055427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055427/ERR055427_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055427/ERR055427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055427/ERR055427_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.8_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.8_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.8_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/m.8_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322926	ERS074424	ERX032474	ERR055428	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055428/ERR055428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055428/ERR055428_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055428/ERR055428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055428/ERR055428_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/G.1_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/G.1_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/G.1_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/G.1_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322891	ERS074425	ERX032475	ERR055429	171917	Heliconius melpomene melpomene	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055429/ERR055429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055429/ERR055429_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055429/ERR055429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055429/ERR055429_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/G.2_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/G.2_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/G.2_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/G.2_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322871	ERS074426	ERX032476	ERR055430	171916	Heliconius melpomene rosina	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055430/ERR055430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055430/ERR055430_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055430/ERR055430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055430/ERR055430_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/5_2.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322865	ERS074427	ERX032477	ERR055431	171916	Heliconius melpomene rosina	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055431/ERR055431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055431/ERR055431_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055431/ERR055431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055431/ERR055431_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hmr_Pa_2097_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hmr_Pa_2097_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hmr_Pa_2097_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hmr_Pa_2097_1.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322928	ERS074428	ERX032478	ERR055432	248313	Heliconius melpomene ecuadorensis	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055432/ERR055432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055432/ERR055432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055432/ERR055432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055432/ERR055432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hme_Ec_9111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hme_Ec_9111_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hme_Ec_9111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hme_Ec_9111_2.fastq.gz		
PRJEB2743	ERP000991	SAMEA1322914	ERS074429	ERX032479	ERR055433	248313	Heliconius melpomene ecuadorensis	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055433/ERR055433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055433/ERR055433_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055433/ERR055433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR055/ERR055433/ERR055433_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hme_Ec_9112_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hme_Ec_9112_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hme_Ec_9112_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA070/ERA070347/fastq/Hme_Ec_9112_1.fastq.gz		
